country,country_code,city,latitude,longitude,geo_point
Poland,PL,Magnuszew,51.7648,21.3799,"{'type': 'point', 'coordinates': [51.7648, 21.3799]}"
Poland,PL,Ursynów,52.1505,21.0504,"{'type': 'point', 'coordinates': [52.1505, 21.0504]}"
Czech Republic,CZ,Tečovice,49.2211,17.5873,"{'type': 'point', 'coordinates': [49.2211, 17.5873]}"
Czech Republic,CZ,Lukov,49.2903,17.7296,"{'type': 'point', 'coordinates': [49.2903, 17.7296]}"
Czech Republic,CZ,Vizovice,49.223,17.8548,"{'type': 'point', 'coordinates': [49.223, 17.8548]}"
Czech Republic,CZ,Topolná,49.1219,17.5443,"{'type': 'point', 'coordinates': [49.1219, 17.5443]}"
Czech Republic,CZ,Kyjov,49.0102,17.1225,"{'type': 'point', 'coordinates': [49.0102, 17.1225]}"
Czech Republic,CZ,Veselí nad Moravou,48.9524,17.3809,"{'type': 'point', 'coordinates': [48.9524, 17.3809]}"
Czech Republic,CZ,Žarošice,49.0406,16.9671,"{'type': 'point', 'coordinates': [49.0406, 16.9671]}"
Czech Republic,CZ,Halenkov,49.3174,18.1475,"{'type': 'point', 'coordinates': [49.3174, 18.1475]}"
Czech Republic,CZ,Ježov,49.027,17.21,"{'type': 'point', 'coordinates': [49.027, 17.21]}"
Czech Republic,CZ,Hvozdná,49.2485,17.7516,"{'type': 'point', 'coordinates': [49.2485, 17.7516]}"
Czech Republic,CZ,Zděchov,49.261,18.0778,"{'type': 'point', 'coordinates': [49.261, 18.0778]}"
Netherlands,NL,Geulle,50.9221,5.75064,"{'type': 'point', 'coordinates': [50.9221, 5.75064]}"
Romania,RO,Bucharest (Sector 6),44.418,26.0384,"{'type': 'point', 'coordinates': [44.418, 26.0384]}"
Czech Republic,CZ,Podivice,49.367,17.0133,"{'type': 'point', 'coordinates': [49.367, 17.0133]}"
Czech Republic,CZ,Ostrava (Ostrava-jih),49.7899,18.2495,"{'type': 'point', 'coordinates': [49.7899, 18.2495]}"
Czech Republic,CZ,Prague (Praha 13),50.0354,14.3293,"{'type': 'point', 'coordinates': [50.0354, 14.3293]}"
Italy,IT,Saccon,45.8742,12.3497,"{'type': 'point', 'coordinates': [45.8742, 12.3497]}"
Italy,IT,Ornavasso,45.9679,8.41584,"{'type': 'point', 'coordinates': [45.9679, 8.41584]}"
Italy,IT,Osteria Grande,44.4285,11.5218,"{'type': 'point', 'coordinates': [44.4285, 11.5218]}"
Italy,IT,Pisticci Scalo,40.4205,16.5493,"{'type': 'point', 'coordinates': [40.4205, 16.5493]}"
Italy,IT,None,44.9335,7.54075,"{'type': 'point', 'coordinates': [44.9335, 7.54075]}"
Russian Federation,RU,Shebalino,51.2908,85.6678,"{'type': 'point', 'coordinates': [51.2908, 85.6678]}"
Belarus,BY,Minsk (Saviecki rajon),53.9219,27.5622,"{'type': 'point', 'coordinates': [53.9219, 27.5622]}"
Russian Federation,RU,Iglino,54.8324,56.4126,"{'type': 'point', 'coordinates': [54.8324, 56.4126]}"
Russian Federation,RU,Kostrovo,55.9088,36.767,"{'type': 'point', 'coordinates': [55.9088, 36.767]}"
Russian Federation,RU,Mendeleyevo,56.0373,37.2374,"{'type': 'point', 'coordinates': [56.0373, 37.2374]}"
Italy,IT,Cavenago di Brianza,45.583,9.41261,"{'type': 'point', 'coordinates': [45.583, 9.41261]}"
Italy,IT,Comano,44.2934,10.1311,"{'type': 'point', 'coordinates': [44.2934, 10.1311]}"
Czech Republic,CZ,Dubňany,48.9169,17.09,"{'type': 'point', 'coordinates': [48.9169, 17.09]}"
Russian Federation,RU,Nefteyugansk,61.0759,72.6129,"{'type': 'point', 'coordinates': [61.0759, 72.6129]}"
Netherlands,NL,Arnhem (Over het lange Water),51.9873,5.95986,"{'type': 'point', 'coordinates': [51.9873, 5.95986]}"
Czech Republic,CZ,Týnec nad Sázavou,49.8335,14.5898,"{'type': 'point', 'coordinates': [49.8335, 14.5898]}"
Czech Republic,CZ,Kolín (Kolín I),50.0271,15.203,"{'type': 'point', 'coordinates': [50.0271, 15.203]}"
Czech Republic,CZ,Trojanovice,49.5268,18.1944,"{'type': 'point', 'coordinates': [49.5268, 18.1944]}"
Czech Republic,CZ,Liberec (Liberec-Vratislavice nad Nisou),50.7369,15.0846,"{'type': 'point', 'coordinates': [50.7369, 15.0846]}"
Czech Republic,CZ,Dolní Rychnov,50.1646,12.6451,"{'type': 'point', 'coordinates': [50.1646, 12.6451]}"
Finland,FI,Loviisa,60.4579,26.2278,"{'type': 'point', 'coordinates': [60.4579, 26.2278]}"
Finland,FI,Porvoo,60.3923,25.6651,"{'type': 'point', 'coordinates': [60.3923, 25.6651]}"
Russian Federation,RU,Syamzha,60.0158,41.0614,"{'type': 'point', 'coordinates': [60.0158, 41.0614]}"
Russian Federation,RU,Tarnogskiy Gorodok,60.4997,43.5761,"{'type': 'point', 'coordinates': [60.4997, 43.5761]}"
Russian Federation,RU,Petro-Slavyanka,59.8022,30.5069,"{'type': 'point', 'coordinates': [59.8022, 30.5069]}"
Italy,IT,Pradleves,44.4179,7.28146,"{'type': 'point', 'coordinates': [44.4179, 7.28146]}"
Italy,IT,Netro,45.5476,7.93662,"{'type': 'point', 'coordinates': [45.5476, 7.93662]}"
Italy,IT,Demonte,44.3165,7.29808,"{'type': 'point', 'coordinates': [44.3165, 7.29808]}"
Italy,IT,Cantalupo,44.8669,8.55286,"{'type': 'point', 'coordinates': [44.8669, 8.55286]}"
Italy,IT,Mappano,45.1483,7.70778,"{'type': 'point', 'coordinates': [45.1483, 7.70778]}"
Italy,IT,Trisobbio,44.6606,8.58621,"{'type': 'point', 'coordinates': [44.6606, 8.58621]}"
Switzerland,CH,Versoix,46.2857,6.16332,"{'type': 'point', 'coordinates': [46.2857, 6.16332]}"
Switzerland,CH,Ramsen,47.7111,8.82128,"{'type': 'point', 'coordinates': [47.7111, 8.82128]}"
Switzerland,CH,Brüttisellen,47.4217,8.63263,"{'type': 'point', 'coordinates': [47.4217, 8.63263]}"
Switzerland,CH,Gachnang,47.5393,8.85311,"{'type': 'point', 'coordinates': [47.5393, 8.85311]}"
Poland,PL,Goworowo,52.9008,21.5558,"{'type': 'point', 'coordinates': [52.9008, 21.5558]}"
Poland,PL,Bierkowice,50.4741,16.6023,"{'type': 'point', 'coordinates': [50.4741, 16.6023]}"
Poland,PL,Łabiszyn,52.9521,17.9197,"{'type': 'point', 'coordinates': [52.9521, 17.9197]}"
Poland,PL,Świątki,53.927,20.2426,"{'type': 'point', 'coordinates': [53.927, 20.2426]}"
Poland,PL,Wartkowice,51.9763,19.0018,"{'type': 'point', 'coordinates': [51.9763, 19.0018]}"
Poland,PL,Ręczno,51.1903,19.8538,"{'type': 'point', 'coordinates': [51.1903, 19.8538]}"
Poland,PL,Dobieszowice,50.3625,18.026,"{'type': 'point', 'coordinates': [50.3625, 18.026]}"
Poland,PL,Gniazdów,50.5962,19.1113,"{'type': 'point', 'coordinates': [50.5962, 19.1113]}"
Poland,PL,Węgry,50.7432,18.0174,"{'type': 'point', 'coordinates': [50.7432, 18.0174]}"
Poland,PL,Duszniki-Zdrój,50.4033,16.3909,"{'type': 'point', 'coordinates': [50.4033, 16.3909]}"
Poland,PL,Bozkow,50.5131,16.5753,"{'type': 'point', 'coordinates': [50.5131, 16.5753]}"
Poland,PL,Zakrzew,51.4409,21.0011,"{'type': 'point', 'coordinates': [51.4409, 21.0011]}"
Poland,PL,Gorzyce,50.1839,20.8607,"{'type': 'point', 'coordinates': [50.1839, 20.8607]}"
Poland,PL,Lubanie,52.7469,18.9194,"{'type': 'point', 'coordinates': [52.7469, 18.9194]}"
Poland,PL,Obrowo,52.9715,18.8786,"{'type': 'point', 'coordinates': [52.9715, 18.8786]}"
Poland,PL,Niedźwiedź,50.5379,17.0023,"{'type': 'point', 'coordinates': [50.5379, 17.0023]}"
Poland,PL,Gomunice,51.1689,19.4933,"{'type': 'point', 'coordinates': [51.1689, 19.4933]}"
Poland,PL,Lipce Reymontowskie,51.8986,19.9417,"{'type': 'point', 'coordinates': [51.8986, 19.9417]}"
Poland,PL,Byczyna,51.1139,18.2141,"{'type': 'point', 'coordinates': [51.1139, 18.2141]}"
Poland,PL,Babice,52.2504,20.8505,"{'type': 'point', 'coordinates': [52.2504, 20.8505]}"
Poland,PL,Namysłów,51.0759,17.7228,"{'type': 'point', 'coordinates': [51.0759, 17.7228]}"
Poland,PL,Koleczkowo,54.4863,18.3437,"{'type': 'point', 'coordinates': [54.4863, 18.3437]}"
Poland,PL,Jeleśnia,49.6425,19.327,"{'type': 'point', 'coordinates': [49.6425, 19.327]}"
Poland,PL,Kowalewo Pomorskie,53.1543,18.8987,"{'type': 'point', 'coordinates': [53.1543, 18.8987]}"
Poland,PL,Chyliczki,52.0852,21.07,"{'type': 'point', 'coordinates': [52.0852, 21.07]}"
Poland,PL,Szczecinek,53.7079,16.6994,"{'type': 'point', 'coordinates': [53.7079, 16.6994]}"
Poland,PL,Maków Podhalański,49.7301,19.6771,"{'type': 'point', 'coordinates': [49.7301, 19.6771]}"
Poland,PL,Nałęczów,51.2858,22.2154,"{'type': 'point', 'coordinates': [51.2858, 22.2154]}"
Poland,PL,Poniatowa,51.1798,22.1309,"{'type': 'point', 'coordinates': [51.1798, 22.1309]}"
Poland,PL,Rozogi,53.4855,21.3622,"{'type': 'point', 'coordinates': [53.4855, 21.3622]}"
Poland,PL,Orchowo,52.5094,18.0158,"{'type': 'point', 'coordinates': [52.5094, 18.0158]}"
Poland,PL,Markusy,54.0503,19.3997,"{'type': 'point', 'coordinates': [54.0503, 19.3997]}"
Poland,PL,Wierzbica,51.0249,22.1089,"{'type': 'point', 'coordinates': [51.0249, 22.1089]}"
Poland,PL,Węgorzewo,54.2157,21.7372,"{'type': 'point', 'coordinates': [54.2157, 21.7372]}"
Poland,PL,Rzepiennik Strzyżewski,49.8054,21.036,"{'type': 'point', 'coordinates': [49.8054, 21.036]}"
Poland,PL,Słupno,52.5059,19.8374,"{'type': 'point', 'coordinates': [52.5059, 19.8374]}"
Poland,PL,Słupia,50.3831,21.0399,"{'type': 'point', 'coordinates': [50.3831, 21.0399]}"
Poland,PL,Nisko,50.5199,22.1397,"{'type': 'point', 'coordinates': [50.5199, 22.1397]}"
Poland,PL,Nowogród,53.227,21.8821,"{'type': 'point', 'coordinates': [53.227, 21.8821]}"
Poland,PL,Latowicz,52.0264,21.8083,"{'type': 'point', 'coordinates': [52.0264, 21.8083]}"
Poland,PL,Ochojno,49.9525,19.9745,"{'type': 'point', 'coordinates': [49.9525, 19.9745]}"
Poland,PL,Janów Lubelski,50.707,22.4104,"{'type': 'point', 'coordinates': [50.707, 22.4104]}"
Poland,PL,Sulbiny Górne,51.8732,21.6317,"{'type': 'point', 'coordinates': [51.8732, 21.6317]}"
Poland,PL,Ruda-Huta,51.2367,23.5949,"{'type': 'point', 'coordinates': [51.2367, 23.5949]}"
Poland,PL,Mircze,50.6516,23.896,"{'type': 'point', 'coordinates': [50.6516, 23.896]}"
Poland,PL,Wilga,51.8521,21.3775,"{'type': 'point', 'coordinates': [51.8521, 21.3775]}"
Poland,PL,Dobrzyniewo Duże,53.2002,23.0113,"{'type': 'point', 'coordinates': [53.2002, 23.0113]}"
Poland,PL,Borek,50.0178,20.5309,"{'type': 'point', 'coordinates': [50.0178, 20.5309]}"
Poland,PL,Gdów,49.9082,20.1988,"{'type': 'point', 'coordinates': [49.9082, 20.1988]}"
Poland,PL,Bachowice,49.9581,19.4937,"{'type': 'point', 'coordinates': [49.9581, 19.4937]}"
Poland,PL,Rokietnica,49.8998,22.6417,"{'type': 'point', 'coordinates': [49.8998, 22.6417]}"
Poland,PL,Białaczów,51.2981,20.2972,"{'type': 'point', 'coordinates': [51.2981, 20.2972]}"
Poland,PL,Gmina Opole Lubelskie,51.1478,21.969,"{'type': 'point', 'coordinates': [51.1478, 21.969]}"
France,FR,Proissans,44.9346,1.25314,"{'type': 'point', 'coordinates': [44.9346, 1.25314]}"
France,FR,Châtillon-en-Diois,44.6918,5.47454,"{'type': 'point', 'coordinates': [44.6918, 5.47454]}"
France,FR,Cahors,44.4491,1.43663,"{'type': 'point', 'coordinates': [44.4491, 1.43663]}"
France,FR,Sainte-Catherine,50.3076,2.76404,"{'type': 'point', 'coordinates': [50.3076, 2.76404]}"
France,FR,Château-Garnier,46.2587,0.42529,"{'type': 'point', 'coordinates': [46.2587, 0.42529]}"
France,FR,Broglie,49.0091,0.52915,"{'type': 'point', 'coordinates': [49.0091, 0.52915]}"
France,FR,Bagnères-de-Luchon,42.7908,0.59341,"{'type': 'point', 'coordinates': [42.7908, 0.59341]}"
France,FR,Hondschoote,50.978,2.58372,"{'type': 'point', 'coordinates': [50.978, 2.58372]}"
France,FR,Saint-Sauveur-des-Landes,48.3424,-1.31308,"{'type': 'point', 'coordinates': [48.3424, -1.31308]}"
France,FR,Anse,45.9355,4.71933,"{'type': 'point', 'coordinates': [45.9355, 4.71933]}"
France,FR,Saint-Contest,49.214,-0.40221,"{'type': 'point', 'coordinates': [49.214, -0.40221]}"
France,FR,Domessin,45.5474,5.70495,"{'type': 'point', 'coordinates': [45.5474, 5.70495]}"
France,FR,Montivilliers,49.5452,0.18769,"{'type': 'point', 'coordinates': [49.5452, 0.18769]}"
France,FR,Saint-Pée-sur-Nivelle,43.3564,-1.55058,"{'type': 'point', 'coordinates': [43.3564, -1.55058]}"
France,FR,Labenne,43.593,-1.42686,"{'type': 'point', 'coordinates': [43.593, -1.42686]}"
France,FR,Escautpont,50.4188,3.55341,"{'type': 'point', 'coordinates': [50.4188, 3.55341]}"
France,FR,Montesson,48.9092,2.13754,"{'type': 'point', 'coordinates': [48.9092, 2.13754]}"
France,FR,Saint-Martin-en-Bresse,46.8172,5.06027,"{'type': 'point', 'coordinates': [46.8172, 5.06027]}"
France,FR,Peyruis,44.0288,5.94032,"{'type': 'point', 'coordinates': [44.0288, 5.94032]}"
France,FR,Chizé,46.1158,-0.34748,"{'type': 'point', 'coordinates': [46.1158, -0.34748]}"
France,FR,Saint-Georges-Montcocq,49.1281,-1.09357,"{'type': 'point', 'coordinates': [49.1281, -1.09357]}"
France,FR,Fougerolles-du-Plessis,48.4747,-0.97354,"{'type': 'point', 'coordinates': [48.4747, -0.97354]}"
France,FR,Fongrave,44.5333,0.4,"{'type': 'point', 'coordinates': [44.5333, 0.4]}"
France,FR,Marcheprime,44.6924,-0.85479,"{'type': 'point', 'coordinates': [44.6924, -0.85479]}"
France,FR,Mauzac,44.8643,0.79728,"{'type': 'point', 'coordinates': [44.8643, 0.79728]}"
France,FR,Gattières,43.7595,7.17574,"{'type': 'point', 'coordinates': [43.7595, 7.17574]}"
France,FR,Barbières,44.9579,5.13865,"{'type': 'point', 'coordinates': [44.9579, 5.13865]}"
France,FR,Le Haut-Corlay,48.3215,-3.05667,"{'type': 'point', 'coordinates': [48.3215, -3.05667]}"
France,FR,Hallennes-lez-Haubourdin,50.6133,2.9656,"{'type': 'point', 'coordinates': [50.6133, 2.9656]}"
France,FR,Vitré,48.1228,-1.20983,"{'type': 'point', 'coordinates': [48.1228, -1.20983]}"
France,FR,Hazebrouck,50.7237,2.53729,"{'type': 'point', 'coordinates': [50.7237, 2.53729]}"
France,FR,Beausoleil,43.7431,7.4225,"{'type': 'point', 'coordinates': [43.7431, 7.4225]}"
France,FR,Aubignan,44.0997,5.02526,"{'type': 'point', 'coordinates': [44.0997, 5.02526]}"
France,FR,Lorris,47.8895,2.51478,"{'type': 'point', 'coordinates': [47.8895, 2.51478]}"
France,FR,Bouzy-la-Forêt,47.8512,2.37773,"{'type': 'point', 'coordinates': [47.8512, 2.37773]}"
France,FR,Épinoy,50.4834,2.94462,"{'type': 'point', 'coordinates': [50.4834, 2.94462]}"
France,FR,Saint-Quentin,49.8489,3.28757,"{'type': 'point', 'coordinates': [49.8489, 3.28757]}"
France,FR,Selles-sur-Cher,47.279,1.55387,"{'type': 'point', 'coordinates': [47.279, 1.55387]}"
France,FR,Bolbec,49.5732,0.47339,"{'type': 'point', 'coordinates': [49.5732, 0.47339]}"
France,FR,Villechenève,45.8128,4.40616,"{'type': 'point', 'coordinates': [45.8128, 4.40616]}"
France,FR,Bailly-en-Rivière,49.9119,1.33679,"{'type': 'point', 'coordinates': [49.9119, 1.33679]}"
France,FR,Paulhan,43.5405,3.45954,"{'type': 'point', 'coordinates': [43.5405, 3.45954]}"
France,FR,Saint-Julien-lès-Metz,49.1329,6.2024,"{'type': 'point', 'coordinates': [49.1329, 6.2024]}"
France,FR,Vacon,48.6687,5.60024,"{'type': 'point', 'coordinates': [48.6687, 5.60024]}"
France,FR,Geneuille,47.3236,5.96982,"{'type': 'point', 'coordinates': [47.3236, 5.96982]}"
France,FR,Les Abrets,45.5447,5.58021,"{'type': 'point', 'coordinates': [45.5447, 5.58021]}"
France,FR,Saint-Germain-sur-Ille,48.2495,-1.65769,"{'type': 'point', 'coordinates': [48.2495, -1.65769]}"
France,FR,Saint-Léonard,48.2164,6.94355,"{'type': 'point', 'coordinates': [48.2164, 6.94355]}"
France,FR,Figeac,44.6089,2.03155,"{'type': 'point', 'coordinates': [44.6089, 2.03155]}"
France,FR,Romans-sur-Isère,45.0496,5.06602,"{'type': 'point', 'coordinates': [45.0496, 5.06602]}"
France,FR,Les Magnils-Reigniers,46.4833,-1.21667,"{'type': 'point', 'coordinates': [46.4833, -1.21667]}"
France,FR,Troyes,48.2973,4.0744,"{'type': 'point', 'coordinates': [48.2973, 4.0744]}"
France,FR,Allègre-les-Fumades,44.1997,4.24536,"{'type': 'point', 'coordinates': [44.1997, 4.24536]}"
France,FR,La Mothe-Achard,46.6179,-1.65896,"{'type': 'point', 'coordinates': [46.6179, -1.65896]}"
France,FR,Cravant,47.6832,3.69084,"{'type': 'point', 'coordinates': [47.6832, 3.69084]}"
France,FR,Nogent-sur-Seine,48.4937,3.50262,"{'type': 'point', 'coordinates': [48.4937, 3.50262]}"
France,FR,Escassefort,44.548,0.23746,"{'type': 'point', 'coordinates': [44.548, 0.23746]}"
France,FR,Abos,43.3583,-0.56314,"{'type': 'point', 'coordinates': [43.3583, -0.56314]}"
France,FR,Damazan,44.2905,0.27502,"{'type': 'point', 'coordinates': [44.2905, 0.27502]}"
France,FR,Glisolles,48.9847,1.01765,"{'type': 'point', 'coordinates': [48.9847, 1.01765]}"
France,FR,Cers,43.3234,3.30474,"{'type': 'point', 'coordinates': [43.3234, 3.30474]}"
France,FR,Travaillan,44.183,4.90075,"{'type': 'point', 'coordinates': [44.183, 4.90075]}"
France,FR,Olonne-sur-Mer,46.5352,-1.77293,"{'type': 'point', 'coordinates': [46.5352, -1.77293]}"
France,FR,Bouchemaine,47.4223,-0.60888,"{'type': 'point', 'coordinates': [47.4223, -0.60888]}"
France,FR,Hagetmau,43.6589,-0.59172,"{'type': 'point', 'coordinates': [43.6589, -0.59172]}"
France,FR,Le Pertre,48.0337,-1.03735,"{'type': 'point', 'coordinates': [48.0337, -1.03735]}"
France,FR,Harfleur,49.5066,0.19827,"{'type': 'point', 'coordinates': [49.5066, 0.19827]}"
France,FR,Prats de Molló,42.404,2.47928,"{'type': 'point', 'coordinates': [42.404, 2.47928]}"
France,FR,Cornebarrieu,43.6497,1.32588,"{'type': 'point', 'coordinates': [43.6497, 1.32588]}"
France,FR,Martinet,46.6765,-1.67952,"{'type': 'point', 'coordinates': [46.6765, -1.67952]}"
France,FR,Brillac,46.0608,0.77733,"{'type': 'point', 'coordinates': [46.0608, 0.77733]}"
France,FR,Blaisy-Bas,47.3711,4.73845,"{'type': 'point', 'coordinates': [47.3711, 4.73845]}"
France,FR,Cazouls-lès-Béziers,43.3924,3.10114,"{'type': 'point', 'coordinates': [43.3924, 3.10114]}"
France,FR,Geaune,43.6408,-0.37851,"{'type': 'point', 'coordinates': [43.6408, -0.37851]}"
France,FR,Taulé,48.6037,-3.90036,"{'type': 'point', 'coordinates': [48.6037, -3.90036]}"
France,FR,Ruelle-sur-Touvre,45.6798,0.22925,"{'type': 'point', 'coordinates': [45.6798, 0.22925]}"
France,FR,Miradoux,43.9982,0.75624,"{'type': 'point', 'coordinates': [43.9982, 0.75624]}"
France,FR,Boufféré,46.9618,-1.33965,"{'type': 'point', 'coordinates': [46.9618, -1.33965]}"
France,FR,La Baconnière,48.183,-0.89373,"{'type': 'point', 'coordinates': [48.183, -0.89373]}"
France,FR,Harly,49.8377,3.31001,"{'type': 'point', 'coordinates': [49.8377, 3.31001]}"
France,FR,Achères,48.9612,2.06882,"{'type': 'point', 'coordinates': [48.9612, 2.06882]}"
France,FR,Brielles,48.0088,-1.08985,"{'type': 'point', 'coordinates': [48.0088, -1.08985]}"
France,FR,Saint-Remèze,44.3924,4.50188,"{'type': 'point', 'coordinates': [44.3924, 4.50188]}"
France,FR,Lalevade-d'Ardèche,44.6478,4.32303,"{'type': 'point', 'coordinates': [44.6478, 4.32303]}"
France,FR,Nieul-sur-Mer,46.2038,-1.1678,"{'type': 'point', 'coordinates': [46.2038, -1.1678]}"
France,FR,La Bégude-de-Mazenc,44.543,4.93403,"{'type': 'point', 'coordinates': [44.543, 4.93403]}"
France,FR,Saint-Vincent-de-Barrès,44.6617,4.70944,"{'type': 'point', 'coordinates': [44.6617, 4.70944]}"
France,FR,Noirétable,45.8167,3.76247,"{'type': 'point', 'coordinates': [45.8167, 3.76247]}"
France,FR,Monthyon,49.0075,2.8261,"{'type': 'point', 'coordinates': [49.0075, 2.8261]}"
France,FR,Arcachon,44.6613,-1.17255,"{'type': 'point', 'coordinates': [44.6613, -1.17255]}"
France,FR,La Forêt-sur-Sèvre,46.7698,-0.64945,"{'type': 'point', 'coordinates': [46.7698, -0.64945]}"
France,FR,Saint-Caprais-de-Bordeaux,44.7506,-0.43635,"{'type': 'point', 'coordinates': [44.7506, -0.43635]}"
France,FR,Château-la-Vallière,47.5466,0.32458,"{'type': 'point', 'coordinates': [47.5466, 0.32458]}"
France,FR,Brousseval,48.4898,4.9669,"{'type': 'point', 'coordinates': [48.4898, 4.9669]}"
France,FR,Moûtiers,45.4846,6.53146,"{'type': 'point', 'coordinates': [45.4846, 6.53146]}"
France,FR,Le Plessis-Trévise,48.8107,2.57363,"{'type': 'point', 'coordinates': [48.8107, 2.57363]}"
France,FR,L'Étrat,45.4861,4.37586,"{'type': 'point', 'coordinates': [45.4861, 4.37586]}"
France,FR,Salles,44.5517,-0.87001,"{'type': 'point', 'coordinates': [44.5517, -0.87001]}"
France,FR,La Môle,43.2073,6.46726,"{'type': 'point', 'coordinates': [43.2073, 6.46726]}"
France,FR,Alençon,48.4348,0.09311,"{'type': 'point', 'coordinates': [48.4348, 0.09311]}"
France,FR,Douai,50.3707,3.07922,"{'type': 'point', 'coordinates': [50.3707, 3.07922]}"
France,FR,Épagny,45.9358,6.08302,"{'type': 'point', 'coordinates': [45.9358, 6.08302]}"
France,FR,Juillac-le-Coq,45.5896,-0.2611,"{'type': 'point', 'coordinates': [45.5896, -0.2611]}"
France,FR,Lagupie,44.5551,0.11373,"{'type': 'point', 'coordinates': [44.5551, 0.11373]}"
France,FR,Allègre,45.1996,3.71174,"{'type': 'point', 'coordinates': [45.1996, 3.71174]}"
France,FR,Marseille 09,43.2543,5.4057,"{'type': 'point', 'coordinates': [43.2543, 5.4057]}"
France,FR,Saint-Pierre-sur-Dives,49.0167,-0.03333,"{'type': 'point', 'coordinates': [49.0167, -0.03333]}"
France,FR,Lauzerte,44.2558,1.1378,"{'type': 'point', 'coordinates': [44.2558, 1.1378]}"
France,FR,Saint-Victoret,43.4196,5.23396,"{'type': 'point', 'coordinates': [43.4196, 5.23396]}"
France,FR,Marseille 08,43.2708,5.3821,"{'type': 'point', 'coordinates': [43.2708, 5.3821]}"
France,FR,Saint-Jory-de-Chalais,45.4989,0.89901,"{'type': 'point', 'coordinates': [45.4989, 0.89901]}"
France,FR,Pia,42.7448,2.92043,"{'type': 'point', 'coordinates': [42.7448, 2.92043]}"
France,FR,Saint-Marcel-sur-Aude,43.25,2.93333,"{'type': 'point', 'coordinates': [43.25, 2.93333]}"
France,FR,Joinville-le-Pont,48.8254,2.47458,"{'type': 'point', 'coordinates': [48.8254, 2.47458]}"
France,FR,Gruissan,43.1076,3.08651,"{'type': 'point', 'coordinates': [43.1076, 3.08651]}"
France,FR,Trébeurden,48.7693,-3.56814,"{'type': 'point', 'coordinates': [48.7693, -3.56814]}"
France,FR,Chapeiry,45.85,6.03333,"{'type': 'point', 'coordinates': [45.85, 6.03333]}"
France,FR,Varennes-le-Grand,46.7109,4.87566,"{'type': 'point', 'coordinates': [46.7109, 4.87566]}"
France,FR,Sainte-Suzanne,48.0981,-0.35499,"{'type': 'point', 'coordinates': [48.0981, -0.35499]}"
France,FR,Semur-en-Brionnais,46.2663,4.09466,"{'type': 'point', 'coordinates': [46.2663, 4.09466]}"
